employee_id,age,gender,role,experience_years,salary,projects_assigned,certifications,remote,overtime_hours,satisfaction_level,performance_score,training_hours,left_company
329,39,Female,DevOps,8,2501.95,5,2,1,18.8,0.28,50.0,91,1
330,40,Male,Security Analyst,9,2922.45,5,2,1,12.6,0.37,50.0,42,0
331,34,Male,Data Engineer,4,2212.94,2,0,1,0.0,0.37,50.0,51,0
332,27,Male,SysAdmin,1,2856.74,2,2,1,6.3,0.34,50.0,67,1
333,35,Female,Data Engineer,7,2117.38,1,1,1,2.8,0.41,50.0,65,0
334,29,Female,SysAdmin,1,2776.62,1,3,1,0.0,0.46,50.0,50,0
335,42,Male,QA Engineer,11,2638.08,2,1,0,16.1,0.2,50.0,37,0
336,33,Female,Developer,3,2677.79,2,1,0,13.9,0.15,50.0,50,0
337,28,Male,Developer,1,2546.07,5,2,1,17.3,0.37,50.0,23,0
338,32,Male,Security Analyst,4,2568.15,4,0,0,11.5,0.13,50.0,43,0
339,38,Female,Developer,9,3032.94,4,4,0,18.1,0.21,50.0,17,0
340,30,Male,QA Engineer,4,2306.42,2,1,1,13.7,0.41,50.0,4,1
341,28,Male,Data Engineer,1,2223.91,2,0,1,17.3,0.31,50.0,41,1
342,36,Male,Developer,3,2778.8,2,0,0,15.1,0.14,50.0,65,0
343,36,Male,Security Analyst,5,2486.71,5,0,0,16.0,0.16,50.0,58,0
344,30,Male,Developer,3,2962.59,2,4,1,14.8,0.33,50.0,38,0
345,31,Male,Data Engineer,4,2146.07,4,0,1,6.6,0.36,50.0,74,0
346,36,Male,Security Analyst,3,2785.4,3,3,0,0.0,0.26,50.0,28,0
347,23,Female,Data Analyst,0,2789.08,5,2,1,14.4,0.36,50.0,1,0
348,23,Female,DevOps,0,2677.35,4,1,1,7.3,0.38,50.0,0,0
349,29,Female,Data Analyst,3,2925.05,4,3,1,1.8,0.45,50.0,16,0
350,33,Female,Security Analyst,4,2463.5,3,1,1,9.5,0.32,50.0,56,0
351,37,Female,Developer,5,2069.03,4,0,1,8.7,0.42,50.0,27,0
352,46,Female,DevOps,14,2430.91,4,0,1,14.0,0.38,50.0,49,0
353,41,Female,Product Manager,8,3425.41,4,5,0,16.2,0.15,59.3,72,0
354,33,Male,Security Analyst,6,2574.59,3,2,0,12.7,0.08,50.0,17,0
355,34,Female,QA Engineer,6,2407.32,3,0,0,7.6,0.23,50.0,49,0
356,26,Male,Data Engineer,1,2919.91,5,3,1,0.0,0.41,50.0,50,0
357,34,Female,Product Manager,5,2965.44,1,3,1,6.6,0.44,50.0,22,1
358,32,Female,Data Analyst,2,2913.49,1,2,0,10.2,0.23,50.0,67,0
359,37,Female,Data Analyst,3,1959.59,1,0,1,22.7,0.41,50.0,34,0
360,28,Female,Product Manager,1,2691.96,5,1,0,0.5,0.15,50.0,32,0
361,39,Male,Product Manager,4,2425.32,3,2,0,0.0,0.29,50.0,82,0
362,47,Female,Data Analyst,7,2539.3,4,2,0,14.0,0.12,50.0,50,0
363,34,Female,DevOps,3,2966.69,4,2,0,10.3,0.22,50.0,58,0
364,38,Male,DevOps,5,2202.04,1,0,1,4.1,0.44,50.0,67,0
365,40,Male,Developer,6,2925.78,1,2,0,15.2,0.24,50.0,26,0
366,31,Male,QA Engineer,2,2480.88,4,1,1,1.3,0.46,50.0,64,0
367,36,Female,Developer,3,3200.62,1,3,0,26.5,0.15,50.0,29,1
368,35,Male,QA Engineer,6,2475.7,5,2,1,16.8,0.35,50.0,29,0
369,35,Male,SysAdmin,5,2881.98,5,3,0,16.4,0.11,50.0,34,0
370,28,Male,Security Analyst,2,2335.55,1,3,0,11.7,0.3,50.0,27,0
371,35,Female,Product Manager,5,2468.45,5,0,1,12.4,0.39,50.0,56,0
372,38,Male,Data Engineer,8,2267.71,5,1,1,7.2,0.39,50.0,45,0
373,46,Male,Product Manager,8,2548.87,5,1,0,12.9,0.14,50.0,30,0
374,42,Male,Developer,9,2274.18,5,0,0,12.3,0.22,50.0,53,1
375,52,Female,Data Analyst,17,2810.7,3,0,0,19.3,0.03,50.0,34,1
376,28,Male,QA Engineer,3,2658.59,3,2,0,9.6,0.12,50.0,33,0
377,41,Female,Developer,7,3084.01,2,2,0,11.8,0.18,50.0,40,1
378,36,Female,Developer,6,2398.55,1,1,0,2.0,0.13,50.0,49,0
379,52,Female,Data Analyst,8,2232.81,4,3,1,16.6,0.31,50.0,47,0
380,28,Male,Product Manager,2,2751.86,4,1,1,10.9,0.39,50.0,32,0
381,28,Female,DevOps,3,2355.28,1,1,0,12.9,0.22,50.0,56,0
382,30,Female,DevOps,3,3122.8,1,3,1,14.9,0.41,50.0,35,0
383,22,Female,QA Engineer,0,2571.33,3,1,0,13.2,0.2,50.0,26,1
384,30,Male,Security Analyst,2,2569.92,5,0,0,6.6,0.13,50.0,10,0
385,28,Male,DevOps,3,3228.4,2,4,0,18.3,0.08,50.0,59,0
386,36,Male,SysAdmin,6,3043.63,1,1,1,13.0,0.36,50.0,40,0
387,37,Male,Product Manager,3,3262.87,5,4,0,9.4,0.25,50.0,44,0
388,50,Female,Data Engineer,12,3238.24,1,5,0,14.9,0.2,50.0,60,0
389,42,Female,Data Analyst,6,2773.42,1,1,1,13.5,0.38,50.0,30,0
390,30,Female,Security Analyst,1,2901.92,1,2,0,7.1,0.1,50.0,12,0
391,27,Female,QA Engineer,2,2700.39,5,1,0,17.5,0.18,50.0,41,0
392,38,Female,Data Engineer,4,2855.21,3,0,1,17.5,0.32,50.0,46,0
393,24,Male,Data Engineer,1,2404.63,1,0,1,0.0,0.41,50.0,34,0
394,49,Female,Data Analyst,8,2630.58,1,1,0,2.0,0.28,50.0,69,0
395,44,Female,QA Engineer,6,2334.11,2,0,1,0.2,0.41,50.0,0,0
396,31,Male,Data Engineer,5,3153.13,2,1,1,0.0,0.46,50.0,62,0
397,22,Female,SysAdmin,0,2537.59,4,1,0,17.8,0.15,50.0,55,0
398,45,Female,Data Engineer,10,2820.75,5,2,1,4.0,0.52,50.0,49,0
399,34,Female,DevOps,5,2558.49,4,2,0,16.7,0.12,50.0,0,0
400,44,Female,SysAdmin,9,2517.11,3,1,1,13.0,0.41,50.0,65,1
401,22,Female,QA Engineer,0,3403.43,5,5,1,11.9,0.32,50.0,19,0
402,30,Male,Data Analyst,3,2874.26,2,3,0,6.1,0.22,50.0,29,0
403,35,Male,Data Engineer,4,2986.18,1,2,1,4.4,0.41,50.0,36,0
404,35,Female,Data Engineer,7,3214.67,1,4,1,4.4,0.43,50.0,48,0
405,31,Male,Data Analyst,2,2429.06,3,0,0,14.2,0.18,50.0,52,0
406,39,Female,SysAdmin,7,2572.47,2,2,0,12.2,0.24,50.0,57,0
407,26,Male,Developer,2,2959.74,3,3,1,0.0,0.46,50.0,56,0
408,33,Female,QA Engineer,4,2659.95,5,1,1,19.5,0.29,50.0,45,0
409,35,Female,SysAdmin,6,2603.22,5,1,1,8.2,0.32,50.0,48,1
410,39,Female,DevOps,7,2810.35,3,2,0,10.8,0.16,50.0,18,0
411,40,Female,SysAdmin,9,2609.64,5,2,1,15.4,0.41,50.0,24,0
412,26,Male,QA Engineer,2,2732.48,5,1,1,1.8,0.47,50.0,57,0
413,22,Male,QA Engineer,0,2685.01,1,1,1,0.0,0.43,50.0,56,0
414,45,Male,DevOps,6,2297.26,2,0,1,3.9,0.4,50.0,54,0
415,37,Female,QA Engineer,5,2655.14,2,2,1,18.4,0.33,50.0,29,0
416,29,Female,Data Analyst,3,2589.05,5,1,1,10.1,0.33,50.0,58,0
417,47,Female,Data Engineer,7,2506.91,4,1,1,17.7,0.36,50.0,16,0
418,35,Male,QA Engineer,2,2444.76,3,1,0,0.0,0.27,50.0,61,1
419,44,Male,Security Analyst,7,2807.86,3,1,1,8.6,0.47,50.0,34,0
420,35,Female,SysAdmin,7,2928.48,5,2,0,1.6,0.28,50.0,73,0
421,51,Male,Data Analyst,13,2729.37,3,0,1,17.2,0.27,56.3,9,1
422,49,Male,Product Manager,9,2549.37,3,2,0,6.9,0.27,51.4,75,0
423,33,Female,DevOps,3,2820.41,1,0,1,2.5,0.45,50.0,32,0
424,42,Female,DevOps,6,2963.62,5,3,0,7.6,0.19,50.0,32,1
425,40,Male,SysAdmin,4,2575.02,4,1,1,0.0,0.46,50.0,43,1
426,45,Female,QA Engineer,5,2616.28,5,0,0,10.2,0.2,50.0,26,0
427,27,Male,QA Engineer,2,2426.73,2,0,0,1.7,0.28,50.0,38,1
428,40,Male,Security Analyst,10,2023.91,5,1,1,2.0,0.41,50.0,25,0
429,43,Male,Data Engineer,5,2952.86,2,3,0,9.8,0.24,50.0,25,0
430,22,Female,Security Analyst,0,3118.42,2,3,1,0.0,0.59,50.0,49,0
431,25,Female,Product Manager,0,2676.47,4,1,0,7.4,0.15,50.0,21,0
432,22,Male,DevOps,0,2227.69,5,1,1,6.0,0.38,50.0,24,1
433,32,Male,Product Manager,2,3070.42,4,3,1,19.2,0.33,50.0,12,1
434,40,Female,SysAdmin,5,2954.59,4,3,1,14.8,0.29,50.0,29,0
435,47,Female,QA Engineer,7,2818.26,3,2,1,4.3,0.42,50.0,66,0
436,35,Female,Developer,6,2145.19,1,0,0,3.9,0.27,50.0,23,0
437,48,Male,SysAdmin,12,2685.74,4,2,1,12.7,0.38,51.9,25,0
438,23,Female,Product Manager,0,2379.72,5,1,0,9.9,0.13,50.0,43,1
439,22,Male,Developer,0,2780.71,2,1,1,19.3,0.38,50.0,32,1
440,34,Female,Security Analyst,6,2844.34,4,2,0,11.5,0.2,50.0,84,0
441,38,Female,Data Analyst,9,2623.75,2,2,1,11.5,0.41,50.0,36,0
442,34,Female,DevOps,3,2450.06,1,1,1,14.7,0.39,50.0,46,0
443,22,Male,QA Engineer,0,2537.07,5,1,1,21.1,0.37,50.0,58,1
444,34,Female,Data Analyst,4,2657.85,1,1,0,10.8,0.18,50.0,58,0
445,24,Male,DevOps,0,3077.68,4,3,1,15.5,0.37,50.0,44,0
446,40,Female,Security Analyst,6,2567.64,5,2,1,9.7,0.42,50.0,36,0
447,37,Female,Security Analyst,6,2540.69,2,0,0,4.8,0.24,50.7,80,0
448,27,Female,DevOps,2,2376.66,1,0,1,14.7,0.36,50.0,38,1
449,30,Female,DevOps,2,2311.02,3,3,1,5.5,0.43,50.0,31,0
450,26,Male,DevOps,1,2793.46,3,3,0,1.7,0.17,50.0,27,1
451,34,Female,QA Engineer,7,2680.38,2,1,1,7.1,0.44,50.0,5,0
452,42,Male,DevOps,5,2586.82,5,2,1,14.0,0.37,50.0,56,0
453,27,Male,Data Engineer,2,2519.84,4,0,1,9.5,0.36,50.0,0,0
454,39,Male,Data Engineer,3,2889.6,1,2,0,19.2,0.05,50.0,39,1
455,30,Female,Developer,1,2680.75,1,0,1,16.6,0.36,50.0,35,1
456,28,Female,QA Engineer,2,2237.45,2,0,1,26.6,0.23,50.0,84,0
457,34,Female,Product Manager,2,2835.08,1,1,0,9.2,0.14,50.0,3,0
458,26,Female,Product Manager,0,2756.61,4,2,1,14.4,0.26,50.0,21,0
459,30,Female,QA Engineer,2,2285.71,5,1,1,20.7,0.39,50.0,37,0
460,25,Male,DevOps,1,2701.72,2,2,1,0.0,0.38,50.0,36,1
461,50,Male,DevOps,13,2390.81,3,0,1,20.1,0.4,50.0,29,0
462,35,Female,Security Analyst,3,2642.19,3,2,1,0.0,0.52,50.0,38,0
463,29,Male,SysAdmin,3,2202.38,5,0,0,20.2,0.11,50.0,14,1
464,36,Female,Data Engineer,3,2647.68,4,1,1,12.7,0.36,50.0,47,0
465,34,Female,Security Analyst,5,2737.76,4,2,0,9.1,0.2,50.0,0,0
466,33,Male,Data Analyst,4,2639.88,1,2,1,2.7,0.4,50.0,39,0
467,39,Male,Product Manager,7,2558.9,3,2,1,0.9,0.43,50.0,27,0
468,41,Female,Data Analyst,11,2083.76,2,0,0,7.7,0.16,50.0,60,1
469,30,Female,DevOps,4,3059.43,2,2,1,6.7,0.36,50.0,75,0
470,30,Male,QA Engineer,1,2396.66,1,0,1,5.0,0.51,50.0,33,0
471,32,Female,Product Manager,5,3208.75,3,4,0,6.9,0.23,50.0,67,0
472,22,Male,SysAdmin,0,2823.19,3,1,1,15.6,0.39,50.0,33,0
473,22,Female,Security Analyst,0,3107.67,2,3,0,21.4,0.1,50.0,20,0
474,45,Male,Security Analyst,7,3034.19,3,3,0,7.2,0.17,50.0,74,0
475,48,Male,SysAdmin,9,2494.88,4,0,1,10.5,0.33,50.0,50,0
476,33,Male,DevOps,2,2559.85,4,3,0,2.5,0.26,50.0,40,1
477,39,Female,Data Analyst,4,2915.27,3,1,1,7.7,0.37,50.0,53,0
478,37,Male,Security Analyst,7,2371.76,4,1,0,5.4,0.25,50.0,45,0
479,59,Female,SysAdmin,21,3728.95,1,3,0,15.5,0.24,71.2,38,1
480,43,Male,Data Engineer,9,2541.05,2,1,1,3.7,0.47,50.0,13,0
481,33,Male,QA Engineer,5,3247.44,1,4,1,13.0,0.4,50.0,34,0
482,27,Male,Product Manager,2,2770.54,5,1,0,3.5,0.34,50.0,52,0
483,22,Male,Data Engineer,0,2672.28,5,1,0,22.6,0.08,50.0,37,0
484,36,Male,SysAdmin,3,2521.12,4,0,0,15.4,0.14,50.0,58,0
485,28,Female,Data Engineer,1,2564.26,3,1,0,10.7,0.18,50.0,47,0
486,23,Male,QA Engineer,0,2459.17,1,0,1,17.4,0.4,50.0,22,0
487,29,Male,QA Engineer,2,2607.7,2,1,1,16.1,0.36,50.0,13,0
488,26,Female,Developer,0,2482.64,4,0,0,14.4,0.1,50.0,36,0
489,48,Female,Security Analyst,7,2723.44,4,2,1,2.5,0.5,50.0,29,0
490,42,Female,SysAdmin,4,2183.71,3,0,0,18.2,0.08,50.0,46,0
491,34,Male,Product Manager,6,2666.36,4,2,0,17.9,0.14,50.0,25,0
492,46,Female,Product Manager,6,2685.38,4,1,0,6.9,0.17,50.0,27,1
493,35,Male,SysAdmin,5,2573.39,1,1,1,14.4,0.33,50.0,61,0
494,28,Female,DevOps,2,2601.97,4,1,0,0.0,0.2,50.0,42,1
495,47,Female,QA Engineer,10,3078.63,4,5,1,0.0,0.49,50.0,25,0
496,39,Male,Developer,4,2864.63,4,2,1,9.7,0.39,50.0,40,0
497,26,Male,Data Analyst,1,2724.89,3,1,0,17.0,0.13,50.0,67,0
498,33,Female,Product Manager,2,2434.1,1,3,0,12.9,0.23,50.0,45,1
499,27,Male,DevOps,1,2738.13,1,4,1,9.9,0.44,50.0,51,0
500,23,Male,DevOps,0,2863.73,1,3,0,11.2,0.18,50.0,24,1
501,42,Male,Data Analyst,8,2700.46,4,1,1,11.0,0.36,50.0,60,0
502,50,Male,Security Analyst,13,3167.99,1,2,0,5.1,0.25,64.3,86,0
503,23,Female,Developer,0,2722.2,2,2,0,15.2,0.17,50.0,24,1
504,39,Female,Data Engineer,6,2616.56,5,0,0,14.4,0.09,50.0,16,0
505,29,Female,Data Analyst,2,2721.19,3,1,1,22.8,0.3,50.0,43,0
506,31,Female,Data Engineer,4,2560.32,5,1,1,14.9,0.28,50.0,57,1
507,30,Male,Product Manager,2,2422.01,5,0,1,26.3,0.27,50.0,38,0
508,28,Male,Data Engineer,2,2488.33,2,2,1,6.8,0.5,50.0,18,0
509,35,Female,Data Analyst,6,2809.92,1,2,1,18.4,0.34,51.6,37,0
510,28,Male,SysAdmin,2,2862.37,2,2,1,22.7,0.38,50.0,51,1
511,37,Male,DevOps,4,2605.7,4,2,0,0.8,0.23,50.0,31,0
512,34,Male,Developer,4,2607.72,5,1,1,1.9,0.49,50.0,52,0
513,33,Female,DevOps,2,2667.32,4,1,0,11.5,0.11,50.0,63,0
514,27,Male,DevOps,1,2924.27,4,2,0,14.0,0.13,50.0,44,1
515,30,Male,Developer,1,2688.43,5,2,0,24.1,0.17,50.0,39,0
516,41,Male,DevOps,5,2427.74,3,1,1,6.5,0.4,50.0,56,0
517,39,Male,QA Engineer,6,2532.61,1,1,1,0.0,0.41,50.0,22,0
518,27,Male,SysAdmin,2,3108.35,3,4,0,12.0,0.21,50.0,20,0
519,35,Male,SysAdmin,3,2647.23,4,1,1,10.4,0.38,50.0,34,0
520,41,Male,DevOps,10,2442.34,5,2,1,13.3,0.41,50.0,30,0
521,22,Female,Product Manager,0,2682.37,4,2,0,3.9,0.16,50.0,23,1
522,39,Female,DevOps,9,2707.75,5,3,0,0.0,0.24,50.5,76,0
523,29,Female,QA Engineer,3,2906.51,2,3,1,22.6,0.31,50.0,83,0
524,39,Female,Developer,5,2671.57,5,1,0,14.6,0.23,50.0,32,0
525,28,Male,Data Engineer,1,2804.0,1,1,1,22.6,0.34,50.0,41,0
526,22,Female,Data Engineer,0,2851.79,3,1,1,1.3,0.39,50.0,36,0
527,22,Male,Data Engineer,0,2549.29,5,0,1,11.1,0.41,50.0,62,0
528,35,Female,Product Manager,7,2517.3,5,1,1,15.8,0.22,50.0,66,1
529,37,Male,Product Manager,8,2797.7,1,3,1,17.3,0.29,50.0,4,0
530,27,Female,Developer,2,2842.64,2,2,1,20.1,0.36,50.0,49,0
531,40,Male,Product Manager,6,2603.06,2,0,0,3.5,0.26,50.0,13,0
532,22,Male,Product Manager,0,2356.96,1,1,1,9.6,0.35,50.0,75,0
533,34,Female,Data Analyst,2,3227.11,1,2,0,15.2,0.1,50.0,48,1
534,25,Female,Developer,1,2685.46,4,1,0,11.4,0.22,50.0,23,0
535,29,Female,SysAdmin,2,2767.88,4,1,0,0.0,0.29,50.0,35,0
536,35,Male,Product Manager,6,2692.63,2,1,0,14.5,0.18,50.0,34,0
537,28,Male,Data Analyst,2,2540.47,3,2,1,13.1,0.37,50.0,50,0
538,31,Male,Security Analyst,5,3111.68,5,5,0,6.7,0.17,50.0,60,0
539,43,Male,Data Analyst,9,2744.95,2,3,1,11.4,0.41,50.0,17,0
540,30,Male,QA Engineer,4,2562.22,3,3,0,0.0,0.2,50.0,76,0
541,41,Female,Developer,4,2505.19,3,2,1,22.0,0.28,50.0,72,0
542,25,Male,SysAdmin,1,2801.93,1,0,0,10.4,0.14,50.0,22,0
543,39,Male,Developer,7,2856.75,2,3,0,4.9,0.26,50.0,41,0
544,46,Male,SysAdmin,6,2623.83,4,0,1,22.4,0.34,50.0,74,0
545,22,Female,Data Engineer,0,2786.87,5,3,0,0.0,0.19,50.0,64,1
546,28,Female,DevOps,3,2756.77,3,3,1,6.3,0.36,50.0,33,0
547,39,Female,Data Analyst,3,2898.01,3,1,1,18.9,0.44,50.0,56,1
548,33,Female,Developer,4,2563.25,5,1,0,3.3,0.3,50.0,99,0
549,37,Male,Product Manager,4,2855.17,4,3,1,5.7,0.36,50.0,42,0
550,30,Female,Data Engineer,3,2802.62,2,2,0,10.6,0.22,50.0,27,0
551,35,Male,Security Analyst,6,2726.6,5,1,1,14.3,0.24,50.0,43,0
552,33,Female,SysAdmin,3,2493.03,1,1,1,10.1,0.35,50.0,44,0
553,44,Female,Security Analyst,8,2162.99,1,1,0,12.1,0.09,50.0,29,1
554,37,Female,SysAdmin,8,2831.29,3,1,1,10.8,0.34,50.0,48,0
555,37,Male,DevOps,7,2685.99,2,1,0,9.7,0.2,50.0,14,0
556,31,Female,Product Manager,5,2573.45,2,2,0,9.2,0.22,50.0,26,0
557,31,Male,Data Engineer,3,2567.62,2,1,0,9.2,0.16,50.0,55,0
558,31,Female,DevOps,2,2714.75,4,0,0,8.5,0.26,50.0,4,0
559,38,Male,Developer,5,2915.75,4,1,1,0.0,0.44,50.0,58,0
560,31,Male,Data Analyst,4,2683.65,1,2,0,23.0,0.16,50.0,0,0
561,37,Female,DevOps,3,2899.33,5,1,0,1.5,0.19,50.0,5,0
562,51,Male,Product Manager,8,2600.12,2,1,0,6.0,0.11,50.0,30,0
563,41,Female,DevOps,4,2453.11,1,1,1,18.4,0.38,50.0,45,0
564,32,Female,SysAdmin,3,2344.35,1,0,0,23.3,0.04,50.0,66,1
565,44,Male,Developer,11,2955.15,2,1,1,17.7,0.51,50.0,41,0
566,31,Female,Data Analyst,1,3015.91,5,3,1,14.3,0.26,50.0,35,0
567,22,Male,QA Engineer,0,2410.32,5,1,1,12.3,0.44,50.0,51,0
568,26,Female,Security Analyst,2,2956.14,5,2,0,7.8,0.28,50.0,22,0
569,22,Female,Product Manager,0,3113.98,4,3,1,14.5,0.4,50.0,42,0
570,32,Female,Data Engineer,4,2666.95,5,2,1,17.7,0.37,50.0,16,0
571,35,Male,QA Engineer,7,2543.4,3,0,1,17.2,0.32,50.0,41,0
572,48,Female,QA Engineer,15,3178.42,2,1,1,17.8,0.43,61.8,37,0
573,37,Male,Data Engineer,4,2217.9,2,0,1,6.4,0.41,50.0,23,0
574,33,Male,QA Engineer,2,2087.73,1,0,0,10.2,0.11,50.0,43,0
575,41,Female,SysAdmin,4,2315.22,1,0,0,0.0,0.18,50.0,43,0
576,22,Male,QA Engineer,0,2548.31,2,3,1,19.3,0.31,50.0,63,0
577,36,Female,Product Manager,6,2500.93,5,2,1,9.5,0.42,50.0,7,0
578,41,Female,Developer,8,2828.52,5,1,0,0.0,0.37,50.0,38,0
579,23,Female,Data Engineer,0,2880.75,1,4,0,11.8,0.16,50.0,24,0
580,44,Male,DevOps,5,2736.44,3,2,0,17.9,0.1,50.0,57,1
581,37,Male,Data Analyst,6,2745.01,3,1,1,9.4,0.4,50.0,55,0
582,31,Male,SysAdmin,3,2837.05,1,1,0,13.3,0.19,50.0,50,0
583,40,Female,Data Analyst,8,2519.69,3,0,0,6.4,0.21,50.0,25,1
584,53,Female,QA Engineer,11,2322.19,3,2,0,3.6,0.26,50.0,57,0
585,36,Female,Security Analyst,4,2739.58,1,2,0,13.0,0.22,50.0,9,1
586,36,Female,Data Analyst,4,2903.54,2,2,1,4.2,0.36,50.0,5,0
587,31,Male,SysAdmin,2,3083.46,1,4,0,10.5,0.18,50.0,14,0
588,28,Female,Product Manager,1,2559.56,5,0,0,1.4,0.3,50.0,39,0
589,41,Female,Security Analyst,4,2765.43,4,3,1,9.2,0.33,50.0,53,0
590,28,Female,Data Engineer,2,2618.9,3,1,0,15.4,0.14,50.0,0,0
591,35,Male,Data Analyst,2,2732.18,1,1,0,0.9,0.2,50.0,66,1
592,31,Female,Developer,2,3035.05,1,2,0,7.0,0.27,50.0,42,0
593,38,Female,Developer,7,2472.37,1,1,0,4.3,0.16,50.0,8,0
594,37,Female,Security Analyst,4,2617.98,4,2,1,17.4,0.38,50.0,42,0
595,43,Male,DevOps,9,3365.05,3,2,1,10.0,0.49,61.9,61,0
596,30,Male,SysAdmin,3,2682.5,5,2,1,9.5,0.45,50.0,51,0
597,32,Male,Data Engineer,4,2494.54,2,0,1,8.7,0.39,50.0,61,1
598,27,Female,Data Analyst,2,2802.49,5,2,1,5.7,0.39,50.0,12,1
599,31,Male,Developer,1,2749.07,1,2,1,0.0,0.46,50.0,31,0
600,38,Male,Security Analyst,7,3138.48,1,2,1,7.8,0.48,50.0,21,0
601,41,Female,Data Analyst,11,2944.28,5,3,1,16.5,0.36,53.6,74,0
602,27,Female,Product Manager,2,2908.16,2,2,1,6.1,0.37,50.0,52,0
603,41,Female,Data Engineer,5,2366.51,1,0,1,13.9,0.42,50.0,96,0
604,45,Male,Developer,7,3273.07,5,3,1,0.0,0.4,50.0,30,0
605,38,Male,Developer,4,2435.75,1,1,0,19.9,0.18,50.0,25,0
606,50,Male,DevOps,12,2573.67,5,0,0,21.6,0.14,50.0,37,0
607,28,Male,Data Analyst,2,2131.47,2,1,1,13.8,0.41,50.0,67,0
608,25,Female,SysAdmin,0,2841.28,3,3,0,10.8,0.1,50.0,32,1
609,22,Female,QA Engineer,0,2861.35,4,2,0,3.7,0.19,50.0,42,0
610,46,Female,DevOps,11,2309.47,5,1,1,0.0,0.42,50.0,41,0
611,40,Male,Product Manager,6,2525.37,3,1,0,13.6,0.16,50.0,40,1
612,34,Male,Security Analyst,6,3240.36,2,1,0,18.1,0.14,50.0,26,1
613,37,Female,SysAdmin,7,2386.25,3,1,1,8.7,0.38,50.0,37,0
614,25,Female,SysAdmin,0,2504.47,5,0,1,11.5,0.37,50.0,36,1
615,54,Male,Data Engineer,14,2456.76,4,2,0,3.1,0.14,50.0,39,0
616,36,Male,SysAdmin,4,2233.49,3,0,1,12.8,0.4,50.0,58,0
617,35,Female,SysAdmin,5,2932.97,3,2,1,17.1,0.31,53.9,75,0
618,40,Female,QA Engineer,10,2405.39,3,0,0,14.0,0.2,50.0,23,1
619,38,Male,Developer,8,2287.28,4,0,0,4.0,0.14,50.0,32,0
620,36,Female,DevOps,5,2956.67,2,4,1,6.4,0.43,50.0,23,0
621,28,Male,Developer,1,2821.71,2,1,0,14.9,0.16,50.0,43,0
622,38,Male,QA Engineer,4,2554.03,5,1,0,5.9,0.21,50.0,29,1
623,50,Female,Product Manager,11,2715.28,3,1,1,22.5,0.26,50.0,44,0
624,45,Female,QA Engineer,5,2400.66,1,2,1,26.1,0.36,50.0,62,0
625,47,Female,Security Analyst,10,2341.01,3,0,0,8.1,0.2,50.0,0,0
626,30,Male,Product Manager,1,2364.67,4,0,1,29.0,0.21,50.0,49,0
627,27,Female,Security Analyst,1,2451.84,2,1,1,10.2,0.44,50.0,30,0
628,33,Male,Security Analyst,3,2424.36,2,0,1,17.9,0.29,50.0,49,0
629,35,Female,QA Engineer,7,2688.7,2,2,0,12.0,0.16,50.0,22,0
630,43,Male,Security Analyst,10,2869.78,1,1,1,10.4,0.47,55.0,63,0
631,22,Female,Security Analyst,0,3121.33,3,3,1,0.6,0.45,50.0,58,0
632,47,Male,Data Analyst,5,2775.64,5,3,0,8.7,0.13,50.0,51,1
633,33,Male,Security Analyst,4,2690.17,2,0,1,22.3,0.25,50.0,55,0
634,31,Male,QA Engineer,2,2754.14,2,3,1,13.8,0.32,50.0,25,0
635,26,Male,Data Analyst,1,2774.2,3,2,1,10.3,0.4,50.0,27,0
636,22,Male,Developer,0,2333.95,5,1,0,9.8,0.2,50.0,55,0
637,41,Male,Data Engineer,8,2392.95,5,0,1,14.3,0.46,50.0,24,0
638,35,Male,Data Engineer,5,3055.75,2,2,1,10.1,0.32,50.0,68,0
639,24,Female,SysAdmin,0,2628.41,3,1,0,13.3,0.22,50.0,33,0
640,24,Male,Product Manager,1,2548.65,1,1,1,9.1,0.45,50.0,50,1
641,32,Male,Data Engineer,5,2199.93,2,1,0,8.6,0.26,50.0,81,0
642,48,Male,Developer,10,2737.05,2,2,0,2.9,0.17,50.0,25,1
643,32,Female,QA Engineer,3,2619.22,4,1,0,22.5,0.1,50.0,41,1
644,22,Male,Security Analyst,0,2805.15,1,3,1,2.8,0.44,50.0,61,0
645,33,Male,Data Engineer,3,2983.22,5,4,1,12.1,0.36,50.0,59,0
646,32,Male,Data Engineer,4,3029.0,4,4,0,6.8,0.22,50.0,33,0
647,22,Male,Security Analyst,0,2756.18,3,2,1,6.2,0.41,50.0,29,0
648,34,Female,Data Analyst,2,2413.91,2,0,0,7.0,0.27,50.0,35,0
649,33,Female,SysAdmin,3,2984.14,1,2,1,5.7,0.46,50.0,68,0
650,40,Female,Product Manager,7,2542.86,5,2,1,12.3,0.3,50.0,34,0
651,49,Male,SysAdmin,14,3479.01,4,2,0,15.7,0.25,66.8,41,0
652,44,Male,Product Manager,9,2847.13,4,3,0,14.7,0.1,50.0,31,0
653,32,Male,SysAdmin,4,2707.07,5,1,0,0.0,0.17,50.0,54,0
654,26,Female,SysAdmin,1,3263.19,2,4,1,17.2,0.34,50.0,43,0
655,55,Female,QA Engineer,14,3088.27,1,4,0,14.9,0.1,50.0,19,0
656,35,Female,Data Analyst,4,2593.57,1,1,1,5.9,0.48,50.0,20,0
657,35,Female,Developer,6,2929.28,4,3,0,14.9,0.14,50.0,0,1
