tenure_months,salary_usd,avg_weekly_hours,trainings_completed,tickets_per_month,job_satisfaction,left_company
43,46100,38.7,3,47,1,1
33,46700,42.7,5,40,3,0
50,48300,38.6,1,50,3,0
14,41000,42.1,6,36,5,0
28,48900,40.6,2,38,2,1
25,41500,42.0,4,30,5,0
23,42900,48.0,5,42,3,0
20,40700,46.0,3,27,5,0
24,43300,36.8,3,40,3,0
33,44500,37.7,2,38,3,0
46,44600,41.9,3,36,3,0
29,41600,36.7,1,42,2,0
39,48000,41.1,2,55,1,0
53,47700,37.1,1,44,3,0
49,42600,37.6,5,40,2,0
50,46800,40.9,3,37,5,0
33,41700,47.5,4,35,3,0
31,41800,45.9,5,43,3,1
16,41000,44.0,4,32,5,0
52,48400,30.7,0,44,1,0
38,42000,47.1,3,52,2,0
25,44700,43.3,6,31,4,0
20,41500,37.0,1,41,5,0
35,46100,49.2,4,42,4,0
56,49400,37.0,1,53,2,0
32,46800,45.9,3,35,3,0
33,45500,41.0,4,40,2,0
30,43500,41.5,5,38,4,0
47,47200,42.2,1,47,2,0
38,42700,36.8,3,38,3,0
39,44400,40.7,6,46,3,0
51,45500,46.7,3,33,3,0
39,43200,44.4,2,44,3,0
24,42600,42.7,4,36,4,0
62,48100,40.3,2,39,3,0
30,48400,44.5,4,45,3,0
53,49500,37.6,1,39,1,1
30,44300,45.6,4,38,3,1
35,40900,40.1,3,36,3,0
35,43500,42.8,3,33,4,0
24,41600,44.8,4,40,4,0
21,40900,43.1,3,45,4,0
41,46800,34.8,4,44,1,0
38,46700,48.3,5,44,3,0
35,47500,43.3,2,40,2,0
37,44200,40.4,5,45,1,1
39,44700,42.4,3,41,3,0
39,43000,50.0,6,38,4,0
46,43200,41.7,2,43,2,1
26,43500,44.1,5,33,3,0
25,42900,37.4,3,48,4,0
49,46900,41.4,1,44,2,0
27,42800,42.1,2,38,3,0
3,45100,47.1,4,35,5,0
36,47600,37.7,3,45,4,0
58,45500,37.0,4,45,2,0
34,45200,41.6,2,38,4,0
26,44500,47.2,3,35,4,0
44,46900,44.0,1,42,1,1
36,50200,40.0,5,39,2,0
25,44100,42.0,2,43,4,0
55,44600,32.2,3,47,2,0
43,46200,42.0,1,33,2,0
38,47100,36.9,2,46,4,1
45,50000,34.0,2,41,3,0
55,47400,40.8,2,53,2,0
29,44700,43.4,3,37,4,1
35,44000,40.0,1,37,2,1
39,45000,38.2,2,34,3,0
46,49200,38.0,2,46,1,1
27,41400,44.0,4,35,4,0
39,45900,48.7,5,40,3,1
50,47200,43.4,2,42,2,0
57,48800,40.5,2,36,2,0
44,50200,48.2,5,40,2,1
35,42500,38.1,3,33,2,0
50,49400,38.2,1,48,1,0
47,43900,45.8,4,49,3,0
54,50400,42.8,3,44,2,0
10,38700,54.8,7,37,4,0
31,46900,34.4,1,44,3,0
54,50300,44.9,3,48,1,1
57,45000,35.6,2,43,1,0
51,46100,40.1,2,47,1,1
50,47500,33.5,1,42,1,0
35,46600,36.9,2,38,1,0
40,48100,45.7,2,46,2,1
30,42800,39.3,2,42,2,0
38,47700,42.4,2,45,2,0
34,43200,38.6,2,38,3,0
57,44500,42.1,2,46,2,0
24,47900,46.1,4,42,3,0
27,41300,41.4,3,29,4,0
40,40600,41.3,2,40,3,0
30,46700,41.7,3,39,4,0
42,46200,39.8,4,42,2,0
37,43200,36.2,2,47,3,0
60,49000,33.7,0,47,1,1
32,46600,34.6,3,39,2,0
41,49500,41.7,5,35,3,0
28,44600,44.7,5,40,1,0
38,46400,40.5,3,42,3,0
22,40800,47.6,6,40,3,0
43,44900,42.9,2,46,2,0
17,44400,44.5,4,36,4,0
25,40800,40.4,6,33,4,1
41,47000,32.6,2,50,3,0
48,43600,44.2,4,52,3,0
39,47200,37.4,2,42,1,1
37,42900,38.2,3,36,3,0
42,47500,37.2,2,42,3,0
34,44400,46.3,4,41,3,0
54,47400,45.3,4,45,1,0
6,39600,41.8,4,37,5,0
46,45900,44.8,5,53,1,0
39,45600,41.6,0,46,3,1
40,44400,41.5,3,37,4,0
30,46700,43.5,3,34,4,0
15,40500,37.8,2,37,3,1
30,44600,42.4,3,43,2,0
47,45200,38.0,2,49,3,0
46,47900,38.0,3,40,2,0
43,43300,39.1,1,49,3,0
21,48100,43.9,5,29,2,0
40,43600,34.1,2,44,3,0
33,47100,40.2,1,35,4,1
15,42200,48.4,4,36,4,0
54,43800,43.8,4,46,2,1
16,38400,43.3,8,27,5,0
33,42000,39.6,2,36,3,0
40,49600,42.1,1,43,2,0
43,48200,42.3,0,46,2,0
21,41100,46.1,4,30,5,0
27,44600,43.3,2,40,2,1
22,43800,40.4,5,33,3,0
23,42900,43.3,3,38,4,0
33,44400,45.8,6,40,2,1
44,49600,45.7,3,37,2,0
37,43200,41.5,3,44,3,1
23,44100,39.4,3,32,4,0
42,47500,46.3,5,37,2,0
26,47400,46.3,3,44,3,1
44,44600,44.9,3,45,3,0
34,45900,43.5,2,35,3,0
22,45800,46.0,2,40,4,0
26,44000,47.8,3,41,4,0
45,46700,42.2,2,34,4,0
43,42900,37.1,4,37,2,0
56,49400,44.7,3,53,1,1
1,37700,50.6,6,31,5,0
42,40300,35.7,1,39,2,0
3,37900,45.7,7,34,5,0
64,49500,34.8,0,44,1,1
31,45400,39.7,4,35,2,1
37,44800,39.3,4,41,3,0
59,44200,38.4,1,41,2,0
43,45600,42.6,1,46,1,1
26,38700,45.6,3,48,4,0
29,42000,45.2,3,41,2,1
62,52400,39.4,1,50,2,0
41,46500,47.4,3,43,1,1
38,48000,41.3,3,42,2,0
30,43500,47.9,6,31,3,1
71,46800,35.5,0,47,1,1
51,49600,44.4,3,36,2,1
62,46500,41.4,4,49,1,1
39,44000,43.7,0,36,4,1
35,49500,45.6,0,45,3,1
26,42000,42.0,4,43,3,0
26,45000,50.3,4,45,4,1
30,46500,45.5,3,31,4,0
13,43300,45.1,3,31,3,0
23,41000,46.9,3,38,5,0
51,48200,39.5,0,44,3,0
42,47900,40.8,1,33,3,0
45,45400,36.5,2,43,3,0
33,46100,31.9,3,34,2,0
17,41300,42.1,5,38,4,0
20,42300,47.5,2,39,4,0
29,39300,43.6,5,32,5,0
16,37100,45.9,4,36,5,0
37,42200,43.6,4,40,3,0
18,42000,44.8,3,41,4,0
54,48800,42.7,2,42,2,0
42,45100,46.6,3,49,3,0
26,46200,40.3,2,40,5,0
27,47900,37.7,2,42,4,0
41,41500,43.3,1,43,2,0
58,46400,41.0,1,48,1,1
31,44300,46.8,6,45,4,1
21,40000,49.0,5,32,5,0
55,46500,39.0,3,52,2,0
25,47000,36.5,3,38,5,0
34,45400,36.1,4,37,3,0
33,46000,37.2,1,44,2,0
31,40400,41.8,2,43,3,1
43,47100,33.8,1,49,3,0
36,46000,45.4,2,40,3,0
31,43500,45.1,3,36,4,0
50,46400,40.4,1,44,2,0
37,51800,36.4,2,43,2,1
24,43400,46.7,3,44,3,0
35,45700,45.2,3,47,3,0
29,48200,40.9,3,39,3,0
19,42800,43.4,2,29,5,0
11,43100,48.3,4,31,5,0
38,44900,39.9,2,36,4,1
36,41600,44.9,4,37,3,0
18,43000,50.6,5,32,5,0
42,45900,46.9,2,43,3,0
44,48300,43.3,2,56,2,1
33,45700,40.5,3,36,2,1
32,46700,45.5,3,40,4,0
25,45100,42.4,6,31,3,0
22,45000,37.2,4,37,4,0
47,47400,39.6,2,29,1,0
41,49600,44.3,2,42,4,0
44,47200,34.9,1,39,2,0
21,41900,46.3,3,33,3,1
34,47700,42.8,5,43,3,0
40,41500,37.3,1,36,3,0
16,42800,45.8,4,39,3,0
42,44700,39.3,2,35,3,1
43,43600,42.0,4,48,3,0
32,44800,40.6,4,30,3,0
1,41000,50.8,4,29,5,0
47,45600,38.7,3,50,2,1
42,47600,38.4,3,43,3,0
40,44900,41.2,1,39,3,0
29,44700,45.1,4,32,4,0
32,41600,43.0,3,31,4,0
23,42900,43.8,6,35,5,0
46,47900,39.8,0,39,2,1
50,42600,43.5,5,46,2,0
50,46200,38.0,2,41,3,0
37,49400,35.2,2,50,3,0
32,40800,44.2,4,41,5,0
40,49500,43.6,4,45,2,0
25,43100,49.5,5,36,4,0
32,42200,45.0,4,38,3,0
45,44800,42.2,3,41,3,0
54,42700,42.1,1,55,2,1
54,44400,39.7,0,55,1,1
30,44900,40.1,4,33,5,0
42,47500,48.8,4,43,2,0
23,42500,39.2,4,32,5,0
25,39500,45.5,2,43,4,0
30,44400,42.0,1,36,5,0
65,50200,39.7,1,41,1,1
30,44700,47.6,3,46,3,0
41,44900,37.3,3,42,3,0
47,42900,40.9,2,41,2,1
32,46900,42.6,5,36,3,0
52,45700,40.9,2,51,2,0
30,43400,35.9,0,44,2,1
56,47100,42.9,2,48,1,0
41,44000,43.3,3,28,3,0
39,41500,47.9,4,34,3,0
39,44300,40.5,2,33,2,0
43,47500,36.6,1,39,1,1
39,45400,39.3,3,34,2,0
19,44200,45.2,4,40,2,1
55,47200,37.3,0,49,2,0
42,46600,50.3,5,39,4,0
35,46000,42.7,5,46,2,0
29,45100,42.2,4,32,5,0
27,44300,44.0,2,46,3,0
35,39500,44.2,5,40,4,0
16,42000,43.9,4,29,4,0
22,43900,46.3,5,23,4,0
39,43600,38.0,2,43,3,0
37,46800,43.0,4,46,4,0
40,46600,37.4,2,37,2,1
36,48100,51.0,5,39,2,0
59,48600,39.6,2,50,2,1
38,44600,47.7,3,39,4,0
36,42900,37.8,4,33,4,0
39,43100,39.8,2,44,4,0
42,43600,45.2,3,52,3,0
45,46100,46.4,2,45,2,0
33,46500,44.3,4,52,3,1
37,49000,41.0,1,43,3,1
68,46700,36.0,0,40,2,0
40,46700,37.5,2,48,1,1
48,48700,39.6,2,40,3,0
53,47200,33.0,0,43,4,0
53,51900,40.0,2,38,1,1
49,46500,43.6,5,48,2,1
52,47700,38.7,0,43,1,0
46,43900,47.2,5,39,3,0
41,49400,39.0,4,42,1,0
28,41000,44.7,4,35,4,0
43,46800,33.8,3,33,3,0
24,41200,49.9,2,40,3,0
45,47900,38.1,2,47,2,0
27,43000,40.6,4,42,3,0
41,48200,41.5,3,43,2,0
38,43000,43.7,2,36,2,0
25,45300,44.0,4,40,3,0
21,45000,42.9,3,30,5,0
62,50600,42.9,1,51,1,1
17,42500,43.0,6,41,5,0
53,50300,35.6,1,52,2,0
35,41800,44.8,1,35,5,0
37,50700,37.7,4,42,2,0
34,45400,42.9,4,44,3,0
6,38800,53.2,7,23,4,0
49,48300,41.8,3,42,1,0
23,41000,45.7,5,36,2,0
26,42500,40.0,3,46,4,0
28,49000,38.1,3,29,4,0
21,38600,47.8,5,33,3,0
42,47100,36.1,1,46,3,0
19,43100,45.0,4,36,4,0
27,44700,46.6,5,35,3,0
31,45800,43.3,6,39,5,0
54,42900,40.7,1,32,3,0
41,47700,39.5,3,40,1,0
39,43700,51.3,3,37,3,0
60,53100,42.3,2,53,2,0
48,43700,39.5,1,43,2,1
42,43500,44.1,2,42,2,0
33,42700,48.8,3,44,3,1
35,47700,42.2,2,53,4,0
31,39800,41.5,2,47,3,0
36,46200,43.8,6,44,2,0
38,49700,35.0,3,39,3,0
29,42300,40.0,1,41,3,1
32,43500,42.7,3,30,3,0
30,44700,48.2,3,38,3,0
57,44500,42.7,2,42,3,0
49,43800,34.5,5,46,2,0
37,47700,43.9,2,41,1,1
28,41700,44.8,4,37,4,0
63,46000,42.8,2,40,1,1
56,43100,39.6,1,42,4,0
13,41200,46.9,4,35,5,0
53,50200,42.7,1,51,1,1
42,47200,37.7,2,43,3,0
28,41800,49.3,4,33,5,0
34,41300,41.9,5,24,4,0
42,45200,38.0,3,34,2,0
41,51900,40.8,5,51,2,0
25,41900,44.3,4,37,5,0
46,45100,39.7,3,41,2,0
17,38700,42.7,4,35,5,0
22,43800,49.2,7,34,3,0
52,50100,37.7,4,41,1,0
29,41200,38.5,4,38,4,0
18,44600,44.1,4,39,3,0
30,44900,42.5,5,42,5,0
21,41900,40.9,3,33,5,0
35,47200,41.4,2,41,3,0
16,43400,51.2,6,35,5,0
37,44500,46.0,4,36,2,0
31,40300,43.1,5,45,2,1
51,50300,38.9,1,54,1,1
27,41700,45.6,4,37,3,0
16,41400,41.8,4,39,4,0
35,45400,39.1,3,50,4,0
43,45700,41.6,1,43,2,0
30,39100,52.9,5,42,4,0
24,42500,36.2,4,38,4,0
22,44000,40.7,2,32,3,0
47,45100,46.3,5,44,3,0
39,50400,37.5,0,48,3,0
45,48200,44.1,3,46,2,0
41,42900,46.2,4,29,2,0
39,46900,40.0,1,49,3,0
17,41700,46.2,6,31,4,1
42,44400,43.8,1,47,3,0
31,44700,39.1,2,36,4,0
48,45700,41.4,2,37,3,0
70,52400,36.4,0,52,1,1
33,44300,51.2,5,50,4,0
37,48500,41.6,0,41,3,0
37,47600,40.8,2,46,2,0
38,45900,39.7,2,51,3,0
39,48400,40.4,3,43,3,1
22,43700,48.7,4,36,4,1
47,41100,45.7,5,37,3,0
46,46500,46.9,4,46,2,0
14,44900,42.3,3,40,4,0
40,41200,43.6,2,40,3,1
24,48400,36.7,3,33,4,0
59,47400,39.5,3,46,2,1
64,46800,48.1,1,52,3,1
40,46000,45.2,4,43,3,0
53,45400,34.0,1,40,3,0
35,47400,42.6,2,37,3,0
45,46300,42.6,2,47,2,0
58,51200,42.6,2,53,2,0
40,41700,38.1,3,32,5,0
13,39800,44.0,6,34,5,0
33,40300,45.5,3,35,3,0
28,39800,45.4,3,41,4,0
31,48500,37.3,4,38,4,0
21,42600,45.3,6,43,4,0
65,53000,38.8,0,51,1,0
47,47500,41.4,4,43,1,1
43,46500,45.1,0,43,4,0
38,48700,43.4,2,45,1,1
37,48400,33.2,2,38,2,1
32,44800,43.6,4,37,4,0
19,47800,44.6,4,32,5,0
1,38400,42.8,5,28,5,0
28,46200,38.0,2,36,3,0
52,46300,46.7,2,40,2,1
46,49500,37.6,3,43,3,0
41,45000,40.8,5,34,3,0
17,44000,43.7,5,43,4,0
42,47400,40.0,2,47,1,0
28,43100,36.4,3,36,5,0
28,42600,44.7,3,34,4,0
35,46800,38.5,3,44,3,0
46,49900,42.8,0,47,2,0
31,44000,38.5,3,33,4,0
54,43800,35.2,2,36,2,0
9,45900,42.9,4,37,4,0
30,43100,46.8,4,39,3,0
44,48800,36.4,2,35,1,1
29,45900,48.9,3,43,3,0
49,44800,41.0,2,37,2,0
27,36900,37.7,4,25,5,0
31,41300,45.1,4,42,4,0
53,46900,39.4,1,37,2,0
43,46300,44.6,3,42,1,0
20,40400,50.2,6,32,5,0
37,44500,43.7,6,32,4,0
59,47400,36.1,0,55,1,1
41,48500,42.6,2,43,3,0
34,43400,42.0,2,35,3,0
57,44700,38.0,4,41,1,1
8,39100,44.9,4,35,4,0
42,48300,45.8,4,40,5,0
29,48700,43.1,4,38,3,0
60,49000,37.0,0,51,1,1
31,42300,44.2,3,44,1,1
18,40900,43.9,3,33,4,0
42,48900,47.5,4,45,2,1
20,41100,38.7,3,38,4,0
26,40000,35.8,4,33,3,1
27,40100,42.8,4,40,4,0
43,48500,39.2,3,53,1,0
43,43500,45.2,3,48,2,1
48,43500,39.7,0,34,2,0
49,45700,43.1,4,50,3,0
31,45800,44.8,5,36,3,0
37,49500,38.5,2,41,3,0
50,47800,40.3,2,52,1,1
31,42700,46.6,3,40,3,0
39,44200,47.6,0,41,3,0
28,40300,46.1,7,36,4,0
41,51800,42.7,2,44,3,0
18,45700,42.9,4,30,4,0
25,38600,42.3,3,40,4,0
27,44700,51.2,6,31,3,0
28,44200,43.1,6,30,2,0
20,44300,44.5,5,38,4,0
18,43600,52.2,5,43,5,0
42,43700,37.2,2,43,2,1
32,44400,45.1,1,43,3,0
43,46400,48.4,0,43,2,0
33,46000,42.8,5,40,4,0
37,46700,39.6,2,40,3,0
10,42400,42.7,6,38,4,0
36,41400,42.5,2,39,4,0
41,44000,40.4,2,49,2,0
34,47100,45.8,5,42,4,0
49,46000,39.7,1,38,3,0
28,40700,44.1,2,44,2,1
32,41600,41.3,3,43,4,0
36,42600,44.7,4,54,3,0
25,44800,43.1,4,36,3,0
22,40800,41.8,5,37,5,0
43,42200,46.1,5,38,4,0
57,46000,40.7,3,53,1,1
21,39300,47.3,3,44,5,0
28,44600,43.9,5,37,4,0
33,42900,49.1,4,37,4,1
28,43200,34.9,1,34,4,0
36,43000,40.2,1,37,3,1
26,46000,39.8,2,32,3,1
44,48100,41.9,3,42,1,0
24,41700,40.7,0,41,5,0
32,43900,43.1,3,40,2,0
43,44600,38.7,3,43,3,0
18,42400,41.3,3,33,4,0
32,44500,39.5,2,42,3,0
27,43600,44.5,3,36,3,0
32,40600,41.5,5,44,3,0
42,44700,41.0,2,51,3,0
60,45300,44.8,2,38,1,0
12,41300,48.1,5,26,4,0
32,46200,41.1,4,32,5,0
8,34600,50.5,6,41,5,0
39,49500,40.3,2,38,3,0
29,43600,43.2,1,43,4,0
38,42800,42.1,2,30,2,0
23,41600,47.0,4,29,3,0
31,43500,45.6,4,45,3,0
30,42100,40.6,4,36,4,0
44,45100,42.3,2,40,3,1
27,42600,40.4,5,27,4,0
49,47400,42.0,1,45,3,0
55,41900,37.3,3,34,3,0
30,42200,47.0,5,26,4,0
29,44600,43.4,5,46,4,0
55,49800,38.6,0,43,3,0
44,42900,37.0,1,35,4,0
39,48400,39.0,1,40,3,0
37,42500,36.2,2,44,3,0
28,46000,40.3,3,36,2,1
42,48000,37.8,4,45,1,0
30,46000,42.1,4,43,4,0
14,42200,39.7,6,29,4,0
20,39800,41.2,3,28,5,0
28,41300,41.0,5,34,5,0
46,45100,40.6,2,39,3,0
47,41300,40.0,3,50,1,1
63,52000,42.4,2,37,1,1
53,51300,35.5,3,46,2,1
49,46400,39.4,1,30,4,0
41,48700,41.0,4,37,3,0
43,47000,43.0,3,38,1,0
40,47100,41.7,3,41,2,0
45,43000,45.3,4,40,3,0
42,45600,37.5,3,48,2,0
33,40300,44.5,3,30,3,0
43,43300,36.6,3,38,3,0
47,44900,39.3,2,33,2,0
31,45500,43.4,5,36,3,0
31,42700,32.3,2,38,4,0
56,49700,41.7,0,48,1,0
28,41900,38.3,2,41,2,0
62,49500,42.3,2,46,1,0
35,44600,42.8,2,45,3,0
39,43900,40.1,1,42,3,0
43,43000,36.8,4,39,2,0
45,47900,38.4,2,36,1,0
56,48100,39.6,2,51,3,0
28,43400,44.7,3,42,2,0
21,43400,46.7,3,38,4,0
56,41500,39.7,2,39,4,0
26,40800,44.9,4,28,5,0
37,47700,42.9,5,41,4,1
33,47400,45.5,5,26,3,0
39,45900,44.4,5,46,3,0
35,44100,44.5,4,38,4,0
43,34400,37.6,2,37,4,0
33,48000,43.5,3,43,2,0
44,45500,37.2,2,45,1,1
33,43700,42.9,0,46,2,1
46,48900,34.3,1,47,2,1
29,45100,33.6,1,36,2,0
49,50000,36.7,2,54,1,1
27,41300,48.5,5,37,5,0
37,51900,44.1,3,49,3,0
50,49000,46.8,3,37,3,0
35,42000,44.0,4,33,5,0
33,49300,42.9,3,34,2,0
45,47500,37.0,3,35,2,1
53,43200,36.2,2,52,3,0
44,42400,42.6,0,39,4,0
47,45800,49.1,3,39,4,0
20,43600,35.4,3,37,5,0
38,42000,39.1,2,43,3,1
29,43700,39.2,5,29,3,0
42,46400,33.9,0,39,4,0
38,43200,40.7,2,34,2,0
15,39700,38.8,5,29,5,0
39,45500,40.7,4,40,3,0
24,43700,46.1,3,31,4,0
40,38800,43.8,2,47,3,0
41,43000,38.0,3,42,2,0
24,40800,38.1,3,45,4,0
44,44000,41.8,3,45,2,0
22,44300,41.9,4,40,5,0
40,45700,47.7,1,44,2,0
52,47800,40.6,2,51,2,0
29,46100,41.0,1,39,4,0
36,48700,43.7,3,48,3,1
40,46200,36.8,2,45,3,0
16,44800,38.8,2,40,3,0
23,41800,51.9,6,33,5,0
48,47900,38.6,2,41,2,0
40,45400,40.3,3,44,2,0
32,40100,45.0,3,39,3,0
47,47300,39.5,3,41,2,0
44,43500,41.3,4,38,3,0
48,46900,46.6,3,45,4,0
46,47600,39.4,2,35,1,0
56,44700,37.4,1,45,3,0
41,48600,47.6,3,51,2,1
37,44200,41.4,2,30,4,0
35,46400,42.6,2,46,2,0
2,43600,50.4,6,35,5,0
8,40200,45.8,4,32,5,0
31,41400,48.9,5,36,4,0
21,48800,38.4,4,31,4,0
11,43900,47.9,5,29,5,0
43,46400,38.0,2,41,3,0
49,46300,38.9,4,37,3,0
39,43600,43.1,2,37,2,0
34,43100,40.9,2,44,2,0
34,42500,37.6,3,40,5,0
34,43200,43.6,2,35,3,0
33,43200,34.9,3,35,3,0
48,49100,40.5,2,50,2,0
42,44300,33.6,2,36,3,1
27,47300,44.5,4,28,4,0
39,46400,47.4,5,40,3,0
46,41900,42.8,2,37,2,1
41,46600,43.9,4,35,3,0
7,44700,52.3,6,37,4,0
22,40000,46.7,5,31,5,0
41,51200,39.6,1,44,3,0
35,41400,38.4,4,27,2,0
35,45400,39.4,2,41,2,0
56,46200,33.8,2,46,2,0
42,43300,37.5,2,42,4,0
32,47600,46.4,4,36,4,0
43,47200,43.8,2,52,2,0
9,40600,46.6,5,40,4,0
65,48300,39.6,0,49,1,0
38,42300,45.6,3,40,4,0
38,42900,43.2,2,49,5,0
42,47000,40.6,2,36,3,0
28,41300,38.5,4,31,5,0
36,42100,44.1,2,38,3,0
62,45900,35.3,1,47,2,0
12,40300,45.6,5,34,5,0
27,41400,40.6,1,46,3,0
20,45900,46.6,6,32,5,0
30,42300,42.2,2,43,3,0
46,47400,38.6,2,50,2,1
33,45000,45.2,4,39,3,0
32,42200,39.5,3,54,3,0
42,43500,44.6,1,41,2,0
42,41700,45.4,2,44,4,1
30,41500,40.1,2,45,4,1
52,49500,36.8,1,52,1,1
48,46700,36.9,2,38,3,0
27,44900,47.3,5,35,3,0
34,42100,42.8,5,35,4,0
48,44100,40.3,1,46,3,0
16,45000,43.4,5,35,4,0
42,47800,38.6,1,47,2,0
53,48400,38.7,1,48,1,0
36,43100,35.7,3,44,2,0
32,41700,44.9,1,37,4,0
33,43400,40.5,3,37,4,0
33,45200,42.5,3,38,4,0
20,44200,39.8,2,37,4,0
44,46000,40.5,1,45,2,0
34,43900,37.9,2,42,2,0
20,42200,42.7,5,30,4,0
38,44200,45.2,4,38,3,0
16,42800,52.5,4,28,4,0
35,46700,46.0,2,33,3,0
37,46800,42.9,5,48,2,1
40,41900,45.5,4,45,2,0
27,45100,46.0,3,38,3,0
54,51300,37.9,1,55,2,0
36,44000,43.8,3,38,3,1
49,50000,39.7,5,43,2,0
50,45900,37.8,2,41,2,0
42,46200,45.4,2,47,3,0
49,47600,41.9,3,44,2,0
17,45700,46.6,6,30,5,0
52,47200,39.5,3,39,1,1
42,47700,39.1,2,42,2,0
29,45600,40.1,6,35,3,0
22,39600,39.9,3,29,5,0
31,45300,39.7,3,42,2,1
49,46300,39.8,3,43,1,1
24,42700,45.0,4,39,4,0
37,45600,47.5,5,40,4,0
32,47100,34.8,3,37,3,0
40,43100,43.2,3,41,4,0
36,44200,36.8,4,37,2,0
11,39600,44.2,5,41,4,0
41,42700,38.6,4,44,3,0
21,41600,43.8,1,36,4,0
29,45100,36.5,3,40,3,0
64,48600,37.8,0,47,1,1
45,43600,37.2,4,39,3,0
31,45500,38.4,3,37,3,0
38,44400,44.5,2,42,3,0
34,43500,38.1,2,40,4,0
30,47100,50.3,4,43,3,0
35,44200,40.8,1,40,3,0
65,47600,40.6,2,46,1,1
33,45300,42.7,2,42,3,0
38,46200,36.1,2,49,3,0
44,44900,30.5,1,50,2,0
52,48500,41.5,4,48,1,1
18,39500,41.8,6,43,4,0
28,46800,42.7,5,35,4,0
56,48000,43.5,2,48,2,0
27,44800,40.9,3,31,5,0
13,40400,42.3,4,41,5,0
40,42400,37.8,3,44,4,0
58,50800,40.3,2,55,1,0
37,45200,43.6,5,43,5,0
40,45900,43.7,3,32,3,0
39,46300,38.6,2,41,3,0
46,46500,46.8,3,44,2,1
27,41800,41.4,4,40,4,0
32,41600,38.5,4,42,3,0
26,40000,40.4,3,37,3,0
26,46400,41.8,3,35,3,0
25,39700,46.0,4,40,4,0
38,45500,42.4,3,40,3,0
48,47600,34.2,2,45,1,0
32,46600,45.5,2,34,5,0
61,48200,37.6,0,56,1,1
51,47400,46.8,2,52,2,1
59,46600,40.0,3,52,2,0
22,43500,45.1,4,32,4,0
28,44900,48.7,5,34,3,0
54,49300,36.7,2,47,1,1
21,41100,50.9,4,39,3,0
25,42800,45.8,3,37,3,0
42,41800,48.3,3,45,4,0
39,45300,45.3,3,45,1,1
5,42100,47.2,7,23,5,0
37,49400,41.0,0,43,3,1
13,41200,40.5,4,27,4,0
37,47900,40.5,2,40,3,1
43,46700,42.4,0,42,3,0
43,43200,39.7,3,34,3,0
12,42100,50.6,5,32,4,0
31,44100,43.4,1,39,5,0
16,45300,40.5,4,39,4,0
21,42200,47.3,3,35,4,0
34,47300,44.6,3,43,2,0
54,49500,36.2,2,42,2,1
20,43400,44.7,5,34,4,1
25,40600,45.9,5,34,4,1
23,42000,44.3,4,34,5,0
34,42000,43.6,4,39,3,0
60,48400,34.2,1,49,1,1
9,42500,40.8,3,32,5,0
41,41800,36.8,2,40,3,0
55,44300,42.5,2,36,2,1
39,44000,42.6,2,40,2,1
45,49000,36.6,4,40,3,0
38,44900,37.8,2,36,4,0
27,45500,43.7,5,38,3,0
54,46500,35.7,3,48,1,1
34,45900,38.8,1,39,3,0
46,46300,40.1,2,54,2,0
30,45000,41.4,3,40,4,0
43,51400,38.5,4,39,1,1
37,44100,44.8,2,48,3,0
33,44000,45.7,4,29,3,0
29,43100,51.6,5,35,4,0
32,47000,40.1,3,38,3,0
25,42400,43.4,3,41,4,0
22,46200,42.4,1,43,3,0
47,43700,38.0,4,43,1,1
63,49800,34.3,2,50,1,1
43,43700,45.2,4,32,3,0
36,45600,38.1,2,36,3,0
40,48500,42.3,1,38,3,0
28,44600,35.3,3,35,3,0
21,39900,42.6,5,30,5,0
54,50100,39.0,1,56,1,1
22,41700,43.9,4,30,5,0
30,41100,40.5,2,26,4,0
36,41700,40.5,4,41,2,0
32,42700,44.0,5,34,3,0
27,45500,44.6,3,44,4,0
27,44200,45.3,2,33,4,0
40,42500,41.0,5,36,3,0
47,47600,43.2,2,42,3,1
23,48100,41.9,4,37,4,0
35,47100,47.4,1,41,2,0
41,51600,36.8,0,42,1,1
51,47400,39.9,0,50,2,0
57,49900,35.1,0,51,2,1
33,47000,43.8,3,38,3,1
61,50300,34.1,0,47,2,1
69,53200,34.2,0,45,1,1
35,49200,45.1,4,46,2,0
29,42800,46.9,4,39,4,0
63,47000,37.3,4,47,2,0
9,40600,48.0,4,31,4,0
43,42800,38.9,2,33,3,0
32,45300,42.9,3,38,3,0
38,43100,40.6,4,43,4,0
25,44200,42.1,1,39,5,1
45,44600,41.2,3,38,3,0
40,46900,42.8,4,38,3,0
59,46200,41.6,4,49,2,0
26,46100,44.9,2,38,3,0
46,48400,41.1,1,33,2,0
25,40600,43.1,3,48,3,0
35,42400,42.7,1,42,4,0
29,45100,44.3,3,41,5,0
55,48300,41.3,3,43,1,1
26,44400,44.7,3,40,4,0
40,44500,40.6,2,40,2,0
48,44600,45.7,4,40,2,0
19,41700,47.8,5,43,4,0
32,41600,45.7,3,31,4,0
37,42500,43.9,2,35,4,1
49,46800,40.7,3,37,3,0
29,41700,46.3,4,36,3,0
31,45400,41.8,3,40,4,0
39,47300,50.1,6,26,2,1
36,45500,36.4,2,40,4,0
47,44700,38.3,2,34,2,1
32,46600,39.6,2,30,4,0
38,45900,43.2,5,39,3,0
25,47900,43.0,4,49,3,0
35,40900,46.1,6,39,2,0
44,46100,40.5,4,45,2,0
37,46600,40.9,4,36,3,0
